有價證券代號及名稱,,國際證券辨識號碼(ISIN Code),發行日,CFICode,備註
T4515D,富蘭克林華美中國Ａ股基金－人民幣N類型,TW000T4515D4,2019/1/23,CIOGEU,
T4515E,富蘭克林華美中國Ａ股基金－美元N類型,TW000T4515E2,2019/1/23,CIOGEU,
T4515F,富蘭克林華美中國Ａ股基金－南非幣N類型,TW000T4515F9,2019/1/23,CIOGEU,
T4515Y,富蘭克林華美中國A股基金,TW000T4515Y0,2014/7/2,CIOGBU,
T4517A,富蘭克林華美全球成長基金台幣,TW000T4517A6,2014/12/29,CIOGEU,
T4517B,富蘭克林華美全球成長基金美元,TW000T4517B4,2014/12/29,CIOGEU,
T4518A,富蘭克林華美多重資產收益基金-累積,TW000T4518A4,2016/5/18,CIOGLU,
T4518B,富蘭克林華美多重資產收益基金-分配,TW000T4518B2,2016/5/18,CIOILU,
T4518C,富蘭克林華美多重資產收益基金-美元(累積),TW000T4518C0,2016/5/18,CIOGLU,
T4518D,富蘭克林華美多重資產收益基金-美元(分配),TW000T4518D8,2016/5/18,CIOILU,
T4518E,富蘭克林華美多重資產收益基金-人民幣(累積),TW000T4518E6,2016/5/18,CIOGLU,
T4518F,富蘭克林華美多重資產收益基金-人民幣(分配),TW000T4518F3,2016/5/18,CIOILU,
T4518G,富蘭克林華美多重資產收益基金-南非幣(累積),TW000T4518G1,2016/5/18,CIOGLU,
T4518H,富蘭克林華美多重資產收益基金-南非幣(分配),TW000T4518H9,2016/5/18,CIOILU,
T4519A,富蘭克林華美亞太平衡基金-累積,TW000T4519A2,2016/8/29,CIOGEU,
T4519B,富蘭克林華美亞太平衡基金-分配,TW000T4519B0,2016/8/29,CIOILU,
T4519C,富蘭克林華美亞太平衡基金-美元(累積),TW000T4519C8,2016/8/29,CIOGEU,
T4519D,富蘭克林華美亞太平衡基金-美元(分配),TW000T4519D6,2016/8/29,CIOIEU,
T4519E,富蘭克林華美亞太平衡基金-人民幣(分配),TW000T4519E4,2016/8/29,CIOIEU,
T4521A,富蘭克林華美策略高股息基金-累積,TW000T4521A8,2017/5/17,CIOGEU,
T4521B,富蘭克林華美策略高股息基金-分配,TW000T4521B6,2017/5/17,CIOIEU,
T4521C,富蘭克林華美策略高股息基金-美元(累積),TW000T4521C4,2017/5/17,CIOGEU,
T4521D,富蘭克林華美策略高股息基金-美元(分配),TW000T4521D2,2017/5/17,CIOIEU,
T4523A,富蘭克林華美退休傘型之目標2027組合證券投資信託基金,TW000T4523A4,2017/9/20,CFOGIU,
T4523B,富蘭克林華美退休傘型之目標2027組合證券投資信託基金-美元,TW000T4523B2,2017/9/20,CFOGIU,
T4523C,富蘭克林華美退休傘型之目標,TW000T4523C0,2021/9/14,CFOGIU,
T4524A,富蘭克林華美退休傘型之目標2037組合證券投資信託基金,TW000T4524A2,2017/9/20,CFOGIU,
T4524B,富蘭克林華美退休傘型之目標2037組合證券投資信託基金-美元,TW000T4524B0,2017/9/20,CFOGIU,
T4524C,富蘭克林華美退休傘型之目標,TW000T4524C8,2021/9/14,CFOGIU,
T4525A,富蘭克林華美退休傘型之目標2047組合證券投資信託基金,TW000T4525A9,2017/9/20,CFOGIU,
T4525B,富蘭克林華美退休傘型之目標2047組合證券投資信託基金-美元,TW000T4525B7,2017/9/20,CFOGIU,
T4525C,富蘭克林華美退休傘型之目標,TW000T4525C5,2021/9/14,CFOGIU,
T4526A,富蘭克林華美全球醫療保健證券投資信託基金,TW000T4526A7,2017/11/22,CIOGEU,
T4526B,富蘭克林華美全球醫療保健證券投資信託基金-美元,TW000T4526B5,2017/11/22,CIOGEU,
T4526C,富蘭克林華美全球醫療保健證券,TW000T4526C3,2020/9/14,CIOGEU,
T4526D,富蘭克林華美全球醫療保健證券,TW000T4526D1,2020/9/14,CIOGEU,
T4527A,富蘭克林華美特別股收益基金-新臺幣A累積,TW000T4527A5,2018/4/9,CIOGEU,
T4527B,富蘭克林華美特別股收益基金-新臺幣B分配,TW000T4527B3,2018/4/9,CIOIEU,
T4527C,富蘭克林華美特別股收益基金-新臺幣NB分配,TW000T4527C1,2018/4/9,CIOIEU,
T4527D,富蘭克林華美特別股收益基金-美元A累積,TW000T4527D9,2018/4/9,CIOGEU,
T4527E,富蘭克林華美特別股收益基金-美元B分配,TW000T4527E7,2018/4/9,CIOIEU,
T4527F,富蘭克林華美特別股收益基金-美元NB分配,TW000T4527F4,2018/4/9,CIOIEU,
T4527G,富蘭克林華美特別股收益基金-人民幣B分配,TW000T4527G2,2018/4/9,CIOIEU,
T4527H,富蘭克林華美特別股收益基金-人民幣NB分配,TW000T4527H0,2018/4/9,CIOIEU,
T4527J,富蘭克林華美特別股收益基金-南非幣B分配,TW000T4527J6,2018/4/9,CIOIEU,
T4527K,富蘭克林華美特別股收益基金-南非幣NB分配,TW000T4527K4,2018/4/9,CIOIEU,
T4528A,富蘭克林華美新興國家固定收益基金-新臺幣A累積,TW000T4528A3,2019/4/9,CIOGBU,
T4528B,富蘭克林華美新興國家固定收益基金-新臺幣B分配,TW000T4528B1,2019/4/9,CIOIBU,
T4528C,富蘭克林華美新興國家固定收益基金-新臺幣NB分配,TW000T4528C9,2019/4/9,CIOIBU,
T4528D,富蘭克林華美新興國家固定收益基金-美元A累積,TW000T4528D7,2019/4/9,CIOGBU,
T4528E,富蘭克林華美新興國家固定收益基金-美元B分配,TW000T4528E5,2019/4/9,CIOIBU,
T4528F,富蘭克林華美新興國家固定收益基金-美元NB分配,TW000T4528F2,2019/4/9,CIOIBU,
T4528G,富蘭克林華美新興國家固定收益基金-人民幣B分配,TW000T4528G0,2019/4/9,CIOIBU,
T4528H,富蘭克林華美新興國家固定收益基金-人民幣NB分配,TW000T4528H8,2019/4/9,CIOIBU,
T4528J,富蘭克林華美新興國家固定收益基金-南非幣B分配,TW000T4528J4,2019/4/9,CIOIBU,
T4528K,富蘭克林華美新興國家固定收益基金-南非幣NB分配,TW000T4528K2,2019/4/9,CIOIBU,
T4528L,富蘭克林華美新興國家固定收益基金-人民幣A累積,TW000T4528L0,2019/9/27,CIOGBU,
T4529A,富蘭克林華美六年到期新興市場,TW000T4529A1,2019/11/29,CIOGBU,
T4529B,富蘭克林華美六年到期新興市場,TW000T4529B9,2019/11/29,CIOGBU,
T4529C,富蘭克林華美六年到期新興市場,TW000T4529C7,2019/11/29,CIOGBU,
T4530A,富蘭克林華美ＡＩ新科技證券投,TW000T4530A9,2020/12/3,CIOGEU,
T4530B,富蘭克林華美ＡＩ新科技證券投,TW000T4530B7,2020/12/3,CIOGEU,
T4530C,富蘭克林華美ＡＩ新科技證券投,TW000T4530C5,2020/12/3,CIOGEU,
T4530D,富蘭克林華美ＡＩ新科技證券投,TW000T4530D3,2020/12/3,CIOGEU,
T4530E,富蘭克林華美ＡＩ新科技證券投,TW000T4530E1,2020/12/3,CIOGEU,
T4530F,富蘭克林華美ＡＩ新科技證券投,TW000T4530F8,2020/12/3,CIOGEU,
T4530G,富蘭克林華美ＡＩ新科技證券投,TW000T4530G6,2020/12/3,CIOGEU,
T4530H,富蘭克林華美ＡＩ新科技證券投,TW000T4530H4,2020/12/3,CIOGEU,
T4532A,富蘭克林華美生技證券投資信託,TW000T4532A5,2022/5/19,CIOGEU,
T4532B,富蘭克林華美生技證券投資信託,TW000T4532B3,2022/5/19,CIOGEU,
T4532C,富蘭克林華美生技證券投資信託,TW000T4532C1,2022/5/19,CIOGEU,
T4532D,富蘭克林華美生技證券投資信託,TW000T4532D9,2022/5/19,CIOGEU,
T4532E,富蘭克林華美生技證券投資信託,TW000T4532E7,2022/5/19,CIOGEU,
T4532F,富蘭克林華美生技證券投資信託,TW000T4532F4,2022/5/19,CIOGEU,
T4532G,富蘭克林華美生技證券投資信託,TW000T4532G2,2022/5/19,CIOGEU,
T4532H,富蘭克林華美生技證券投資信託,TW000T4532H0,2022/5/19,CIOGEU,
T4533A,富蘭克林華美全球基礎建設收益,TW000T4533A3,2024/1/31,CIOGEU,
T4533B,富蘭克林華美全球基礎建設收益,TW000T4533B1,2024/1/31,CIOIEU,
T4533C,富蘭克林華美全球基礎建設收益,TW000T4533C9,2024/1/31,CIOIEU,
T4533D,富蘭克林華美全球基礎建設收益,TW000T4533D7,2024/1/31,CIOGEU,
T4533E,富蘭克林華美全球基礎建設收益,TW000T4533E5,2024/1/31,CIOIEU,
T4533F,富蘭克林華美全球基礎建設收益,TW000T4533F2,2024/1/31,CIOIEU,
T4533G,富蘭克林華美全球基礎建設收益,TW000T4533G0,2024/1/31,CIOIEU,
T4533H,富蘭克林華美全球基礎建設收益,TW000T4533H8,2024/1/31,CIOIEU,
T4533J,富蘭克林華美全球基礎建設收益,TW000T4533J4,2024/1/31,CIOIEU,
T4533K,富蘭克林華美全球基礎建設收益,TW000T4533K2,2024/1/31,CIOIEU,
T4703Y,台新高股息平衡基金,TW000T4703Y2,2005/6/10,CIOGEU,
T4706Y,台新主流,TW000T4706Y5,2007/2/8,CIOGEU,
T4711A,台新中國精選A,TW000T4711A5,2018/4/12,CIOGEU,
T4711Y,台新中國精選中小基金,TW000T4711Y5,2010/8/5,CIOGEU,
T4712Y,台新臺灣中小基金,TW000T4712Y3,1998/2/6,CIOGEU,
T4713Y,台新大眾貨幣市場基金,TW000T4713Y1,1998/6/22,CIOGEU,
T4714Y,台新中國通基金,TW000T4714Y9,2003/3/13,CIOGEU,
T4717B,台新北美基金B,TW000T4717B0,2012/9/27,CIOIRU,
T4717C,台新北美收益基金C(美元),TW000T4717C8,2014/11/11,CIOGRU,
T4717D,台新北美收益基金D(美元),TW000T4717D6,2014/11/11,CIOIRU,
T4717E,台新北美收益資產證券化證券投,TW000T4717E4,2020/9/4,CIOGRU,
T4717F,台新北美收益資產證券化證券投,TW000T4717F1,2020/9/4,CIOGRU,
T4717G,台新北美收益資產證券化證券投,TW000T4717G9,2020/9/4,CIOIRU,
T4717H,台新北美收益資產證券化證券投,TW000T4717H7,2020/9/4,CIOIRU,
T4717J,台新北美收益資產證券化證券投,TW000T4717J3,2020/9/4,CIOGRU,
T4717K,台新北美收益資產證券化證券投,TW000T4717K1,2020/9/4,CIOGRU,
T4717L,台新北美收益資產證券化證券投,TW000T4717L9,2020/9/4,CIOGRU,
T4717M,台新北美收益資產證券化證券投,TW000T4717M7,2020/9/4,CIOIRU,
T4717N,台新北美收益資產證券化證券投,TW000T4717N5,2020/9/4,CIOGRU,
T4717P,台新北美收益資產證券化證券投,TW000T4717P0,2020/9/4,CIOIRU,
T4717Y,台新北美收益資產證券化基金,TW000T4717Y2,2006/6/16,CIOGRU,
T4719Y,台新1699貨幣市場基金,TW000T4719Y8,1999/6/7,CIOGEU,
T4720A,台新２０００高科技證券投資信,TW000T4720A6,2020/9/4,CIOGEU,
T4720Y,台新2000高科,TW000T4720Y6,2000/3/7,CIOGEU,
T4737Y,新興市場機會基金,TW000T4737Y0,2011/3/30,CIOGEU,
T4739Y,台新印度基金,TW000T4739Y6,2011/7/27,CIOGEU,
T4750A,中証消費服務A,TW000T4750A3,2018/4/12,CIOGLU,
T4750B,台新中証消費服務領先指數證券,TW000T4750B1,2014/6/3,CIOGLU,
T4750C,台新中証消費服務領先指數證券,TW000T4750C9,2014/6/3,CIOGLU,
T4750Y,台新中証消費服務領先指數基金,TW000T4750Y3,2014/6/3,CIOGLU,
T4752A,全球不動產入息A(台幣),TW000T4752A9,2015/9/9,CIOIRU,
T4752B,全球不動產入息B(台幣),TW000T4752B7,2015/9/9,CIOIRU,
T4752C,全球不動產入息C(美元),TW000T4752C5,2015/9/9,CIOIRU,
T4752D,全球不動產入息D(美元),TW000T4752D3,2015/9/9,CIOIRU,
T4752E,全球不動產入息E(人民幣),TW000T4752E1,2015/9/9,CIOIRU,
T4753A,全球多元資產A(台幣),TW000T4753A7,2016/6/20,CIOJLU,
T4753B,全球多元資產B(台幣),TW000T4753B5,2016/6/20,CIOJLU,
T4753C,全球多元資產C(美元),TW000T4753C3,2016/6/20,CIOJLU,
T4753D,全球多元資產D(美元),TW000T4753D1,2016/6/20,CIOJLU,
T4758A,智慧生活基金A,TW000T4758A6,2017/11/27,CIOGEU,
T4758B,智慧生活基金B,TW000T4758B4,2017/11/27,CIOGEU,
T4758C,台新智慧生活證券投資信託基金,TW000T4758C2,2020/9/4,CIOGEU,
T4758D,台新智慧生活證券投資信託基金,TW000T4758D0,2020/9/4,CIOGEU,
T4761A,優先順位高收債A,TW000T4761A0,2019/4/29,CIOGBU,
T4761B,優先順位高收債B,TW000T4761B8,2019/4/29,CIOIBU,
T4761C,優先順位高收債C,TW000T4761C6,2019/4/29,CIOGBU,
T4761D,優先順位高收債D,TW000T4761D4,2019/4/29,CIOIBU,
T4761E,優先順位高收債E,TW000T4761E2,2019/4/29,CIOGEU,
T4761F,優先順位高收債F,TW000T4761F9,2019/4/29,CIOIBU,
T4761G,台新優先順位資產抵押高收益債,TW000T4761G7,2019/4/29,CIOIBU,
T4761H,台新優先順位資產抵押高收益債,TW000T4761H5,2019/4/29,CIOIBU,
T4761J,台新優先順位資產抵押高收益債,TW000T4761J1,2019/4/29,CIOIBU,
T4761K,台新優先順位資產抵押高收益債,TW000T4761K9,2019/4/29,CIOGBU,
T4761L,台新優先順位資產抵押高收益債,TW000T4761L7,2019/4/29,CIOGBU,
T4764A,台新新興短期高收益債券證券投,TW000T4764A4,2020/5/28,CIOGBU,
T4764B,台新新興短期高收益債券證券投,TW000T4764B2,2020/5/28,CIOIBU,
T4764C,台新新興短期高收益債券證券投,TW000T4764C0,2020/5/28,CIOIBU,
T4764D,台新新興短期高收益債券證券投,TW000T4764D8,2020/5/28,CIOGBU,
T4764E,台新新興短期高收益債券證券投,TW000T4764E6,2020/5/28,CIOIBU,
T4764F,台新新興短期高收益債券證券投,TW000T4764F3,2020/5/28,CIOIBU,
T4764G,台新新興短期高收益債券證券投,TW000T4764G1,2020/5/28,CIOGBU,
T4764H,台新新興短期高收益債券證券投,TW000T4764H9,2020/5/28,CIOIBU,
T4764J,台新新興短期高收益債券證券投,TW000T4764J5,2020/5/28,CIOIBU,
T4764K,台新新興短期高收益債券證券投,TW000T4764K3,2020/5/28,CIOGBU,
T4764L,台新新興短期高收益債券證券投,TW000T4764L1,2020/5/28,CIOGBU,
T4766A,台新策略優選總回報高收益債券,TW000T4766A9,2020/10/23,CIOGBU,
T4766B,台新策略優選總回報高收益債券,TW000T4766B7,2020/10/23,CIOIBU,
T4766C,台新策略優選總回報高收益債券,TW000T4766C5,2020/10/23,CIOIBU,
T4766D,台新策略優選總回報高收益債券,TW000T4766D3,2020/10/23,CIOGBU,
T4766E,台新策略優選總回報高收益債券,TW000T4766E1,2020/10/23,CIOIBU,
T4766F,台新策略優選總回報高收益債券,TW000T4766F8,2020/10/23,CIOIBU,
T4766G,台新策略優選總回報高收益債券,TW000T4766G6,2020/10/23,CIOGBU,
T4766H,台新策略優選總回報高收益債券,TW000T4766H4,2020/10/23,CIOIBU,
T4766J,台新策略優選總回報高收益債券,TW000T4766J0,2020/10/23,CIOIBU,
T4766K,台新策略優選總回報高收益債券,TW000T4766K8,2020/10/23,CIOGBU,
T4766L,台新策略優選總回報高收益債券,TW000T4766L6,2020/10/23,CIOGBU,
T4767A,台新ＥＳＧ新興市場債券證券投,TW000T4767A7,2021/1/25,CIOGBU,
T4767B,台新ＥＳＧ新興市場債券證券投,TW000T4767B5,2021/1/25,CIOIBU,
T4767C,台新ＥＳＧ新興市場債券證券投,TW000T4767C3,2021/1/25,CIOIBU,
T4767D,台新ＥＳＧ新興市場債券證券投,TW000T4767D1,2021/1/25,CIOGBU,
T4767E,台新ＥＳＧ新興市場債券證券投,TW000T4767E9,2021/1/25,CIOGBU,
T4767F,台新ＥＳＧ新興市場債券證券投,TW000T4767F6,2021/1/25,CIOIBU,
T4767G,台新ＥＳＧ新興市場債券證券投,TW000T4767G4,2021/1/25,CIOIBU,
T4767H,台新ＥＳＧ新興市場債券證券投,TW000T4767H2,2021/1/25,CIOGBU,
T4767J,台新ＥＳＧ新興市場債券證券投,TW000T4767J8,2021/1/25,CIOGBU,
T4767K,台新ＥＳＧ新興市場債券證券投,TW000T4767K6,2021/1/25,CIOIBU,
T4767L,台新ＥＳＧ新興市場債券證券投,TW000T4767L4,2021/1/25,CIOIBU,
T4767M,台新ＥＳＧ新興市場債券證券投,TW000T4767M2,2021/4/13,CIOGBU,
T4767N,台新ＥＳＧ新興市場債券證券投,TW000T4767N0,2021/4/13,CIOGBU,
T4767P,台新ＥＳＧ新興市場債券證券投,TW000T4767P5,2021/4/13,CIOGBU,
T4774A,台新靈活入息債券證券投資信託,TW000T4774A3,2023/11/27,CIOGBU,
T4774B,台新靈活入息債券證券投資信託,TW000T4774B1,2023/11/27,CIOIBU,
T4774C,台新靈活入息債券證券投資信託,TW000T4774C9,2023/11/27,CIOGBU,
T4774D,台新靈活入息債券證券投資信託,TW000T4774D7,2023/11/27,CIOIBU,
T4774E,台新靈活入息債券證券投資信託,TW000T4774E5,2023/11/27,CIOGBU,
T4774F,台新靈活入息債券證券投資信託,TW000T4774F2,2023/11/27,CIOGBU,
T4774G,台新靈活入息債券證券投資信託,TW000T4774G0,2023/11/27,CIOIBU,
T4774H,台新靈活入息債券證券投資信託,TW000T4774H8,2023/11/27,CIOGBU,
T4774J,台新靈活入息債券證券投資信託,TW000T4774J4,2023/11/27,CIOIBU,
T4774K,台新靈活入息債券證券投資信託,TW000T4774K2,2023/11/27,CIOGBU,
T4774L,台新靈活入息債券證券投資信託,TW000T4774L0,2023/11/27,CIOGBU,
T4774M,台新靈活入息債券證券投資信託,TW000T4774M8,2023/11/27,CIOIBU,
T4774N,台新靈活入息債券證券投資信託,TW000T4774N6,2023/11/27,CIOGBU,
T4774P,台新靈活入息債券證券投資信託,TW000T4774P1,2023/11/27,CIOIBU,
T4774Q,台新靈活入息債券證券投資信託,TW000T4774Q9,2023/11/27,CIOGBU,
T4774R,台新靈活入息債券證券投資信託,TW000T4774R7,2023/11/27,CIOIBU,
T4774S,台新靈活入息債券證券投資信託,TW000T4774S5,2023/11/27,CIOGBU,
T4774T,台新靈活入息債券證券投資信託,TW000T4774T3,2023/11/27,CIOIBU,
T4801A,合庫台灣證券投資信託基金,TW000T4801A4,2024/2/1,CIOIEU,
T4801Y,合庫台灣基金,TW000T4801Y4,2011/6/21,CIOGEU,
T4804A,合庫全球高收益債券基金A,TW000T4804A8,2012/9/13,CIOGBU,
T4804B,合庫全球高收益債券基金B,TW000T4804B6,2012/9/13,CIOIBU,
T4804C,合庫全球高收益債券基金-A不配息美元,TW000T4804C4,2014/9/5,CIOGBU,
T4804D,合庫全球高收益債券基金-B配息美元,TW000T4804D2,2014/9/5,CIOIBU,
T4804E,合庫全球高收益債券基金-A不配息澳幣,TW000T4804E0,2014/12/22,CIOGBU,
T4804F,合庫全球高收益債券基金-B配息澳幣,TW000T4804F7,2014/12/22,CIOIBU,
T4804G,合庫全球高收益債券基金-A不配息人民幣,TW000T4804G5,2014/12/22,CIOGBU,
T4804H,合庫全球高收益債券基金-B配息人民幣,TW000T4804H3,2014/12/22,CIOIBU,
T4804J,合庫全球高收益債券基金-C配息美元,TW000T4804J9,2015/8/31,CIOIBU,
T4806A,合庫新興多重收益基金A,TW000T4806A3,2013/9/9,CFOGMU,
T4806B,合庫新興多重收益基金B,TW000T4806B1,2013/9/9,CFOIMU,
T4806C,合庫新興多重收益基金-A不配息人民幣,TW000T4806C9,2014/10/29,CFOGMU,
T4806D,合庫新興多重收益基金-B配息人民幣,TW000T4806D7,2014/10/29,CFOIMU,
T4806E,合庫新興多重收益基金-A不配息南非幣,TW000T4806E5,2014/10/29,CFOGMU,
T4806F,合庫新興多重收益基金-B配息南非幣,TW000T4806F2,2014/10/29,CFOIMU,
T4806G,合庫新興多重收益基金-A不配息美元,TW000T4806G0,2017/6/6,CIOGEU,
T4806H,合庫新興多重收益基金-B配息美元,TW000T4806H8,2017/6/6,CFOIMU,
T4806J,合庫新興多重收益基金-A不配息澳幣,TW000T4806J4,2017/6/6,CIOGEU,
T4806K,合庫新興多重收益基金-B配息澳幣,TW000T4806K2,2017/6/6,CFOIMU,
T4807Y,合庫貨幣市場基金,TW000T4807Y1,2015/4/27,CIOGEU,
T4810A,合庫標普利變特別股收益指數基金-A類(累積型),TW000T4810A5,2018/3/26,CIOGEU,
T4810B,合庫標普利變特別股收益指數基金-B類(月配型),TW000T4810B3,2018/3/26,CIOIEU,
T4810C,合庫標普利變特別股收益指數基金-A類(累積型)人民幣,TW000T4810C1,2018/3/26,CIOGEU,
T4810D,合庫標普利變特別股收益指數基金-B類(月配型)人民幣,TW000T4810D9,2018/3/26,CIOIEU,
T4810E,合庫標普利變特別股收益指數基金-A類(累積型)美元,TW000T4810E7,2018/3/26,CIOGEU,
T4810F,合庫標普利變特別股收益指數基金-B類(月配型)美元,TW000T4810F4,2018/3/26,CIOIEU,
T4811A,合庫六年到期新興市場債券基金-A類(累積型),TW000T4811A3,2018/9/28,CIOGBU,
T4811B,合庫六年到期新興市場債券基金-B類(季配型),TW000T4811B1,2018/9/28,CIOIBU,
T4811C,合庫六年到期新興市場債券基金-A類(累積型)人民幣,TW000T4811C9,2018/9/28,CIOGBU,
T4811D,合庫六年到期新興市場債券基金-B類(季配型)人民幣,TW000T4811D7,2018/9/28,CIOIBU,
T4811E,合庫六年到期新興市場債券基金-A類(累積型)美元,TW000T4811E5,2018/9/28,CIOGBU,
T4811F,合庫六年到期新興市場債券基金-B類(季配型)美元,TW000T4811F2,2018/9/28,CIOIBU,
T4812A,合庫AI電動車及車聯網創新基金,TW000T4812A1,2019/3/19,CIOGEU,
T4812C,合庫AI電動車及車聯網創新基金-美元,TW000T4812C7,2019/3/19,CIOGEU,
T4813A,合庫六年到期ESG新興市場債券基金-A類(累積型),TW000T4813A9,2019/7/18,CIOGBU,
T4813B,合庫六年到期ESG新興市場債券基金-B類(月配型),TW000T4813B7,2019/7/18,CIOIBU,
T4813C,合庫六年到期ESG新興市場債券基金-A類(累積型)澳幣,TW000T4813C5,2019/7/18,CIOGBU,
T4813D,合庫六年到期ESG新興市場債券基金-B類(月配型)澳幣,TW000T4813D3,2019/7/18,CIOIBU,
T4813E,合庫六年到期ESG新興市場債券基金-A類(累積型)人民幣,TW000T4813E1,2019/7/18,CIOGBU,
T4813F,合庫六年到期ESG新興市場債券基金-B類(月配型)人民幣,TW000T4813F8,2019/7/18,CIOIBU,
T4813G,合庫六年到期ESG新興市場債券基金-A類(累積型)美元,TW000T4813G6,2019/7/18,CIOGBU,
T4813H,合庫六年到期ESG新興市場債券基金-B類(月配型)美元,TW000T4813H4,2019/7/18,CIOIBU,
